DATE,age,bmr,body_fat,e_caffeine,e_calcium,e_calories,e_carbs,e_cholesterol,e_count,e_fat,e_fiber,e_iron,e_monounsaturated_fat,e_num_drinks,e_num_foods,e_num_mealitems_green,e_num_mealitems_red,e_num_mealitems_with_score,e_num_mealitems_yellow,e_num_water,e_polyunsaturated_fat,e_potassium,e_protein,e_sat_fat,e_sodium,e_sugar,e_trans_fat,e_unsat_fat,e_vitamin_a,e_vitamin_c,gender,goal_body_weight,goal_body_weight_intent,height,m_active_time,m_calories,m_distance,m_inactive_time,m_lcat,m_lcit,m_steps,m_total_calories,m_workout_count,m_workout_time,n_asleep_time,n_awake,n_awake_time,n_awakenings,n_bedtime,n_clinical_deep,n_count,n_deep,n_duration,n_light,n_quality,n_rem,s_asleep_time,s_awake,s_awake_time,s_awakenings,s_bedtime,s_clinical_deep,s_count,s_deep,s_duration,s_light,s_quality,s_rem,weight
20150427,23.34246575342466,1971.9319027397262,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,9461.0,860.06284569899,14438.0,21900.0,2083.0,4380.0,17348.0,2831.994748438716,0.0,0.0,,,,,,,,,,,,,8520.0,8679.0,36600.0,4.0,8258.0,0.0,1.0,6487.0,20346.0,13859.0,50.0,0.0,82.0
20150428,23.345205479452055,1971.913395890411,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,2383.0,199.09188342075456,3516.0,30420.0,558.0,11220.0,4297.0,2171.0052793111654,0.0,0.0,,,,,,,,,,,,,-2403.0,1223.0,37500.0,0.0,-3620.0,0.0,1.0,15907.0,39968.0,24061.0,100.0,0.0,82.0
20150429,23.34794520547945,1971.8948890410961,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,5180.0,474.27626526472545,8077.0,27180.0,754.0,9240.0,9676.0,2446.171154305822,0.0,0.0,,,,,,,,,,,,,4319.0,1311.0,32400.0,0.0,3601.0,0.0,1.0,14281.0,28148.0,13867.0,81.0,0.0,82.0
20150430,23.350684931506848,1971.876382191781,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,5033.0,473.9226818682503,8034.0,27720.0,759.0,7500.0,9483.0,2445.7990640600315,0.0,0.0,,,,,,,,,,,,,5400.0,1843.0,28500.0,1.0,4493.0,0.0,1.0,9843.0,22931.0,13088.0,62.0,0.0,82.0
20150501,23.353424657534248,1971.8578753424658,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,11480.0,1253.248291400028,19620.0,14220.0,3085.0,2580.0,22445.0,3225.1061667424938,0.0,0.0,,,,,,,,,,,,,3239.0,2249.0,30600.0,1.0,2538.0,0.0,1.0,13155.0,26963.0,13808.0,77.0,0.0,82.0
20150502,23.356164383561644,1971.839368493151,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,3491.0,334.5432804529489,5592.0,26940.0,559.0,8880.0,6583.0,2306.3826489461,0.0,0.0,,,,,,,,,,,,,7438.0,8107.0,30000.0,1.0,714.0,0.0,1.0,9540.0,21839.0,12299.0,59.0,0.0,82.0
20150503,23.35890410958904,1971.8208616438358,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,1777.0,174.68292617771,2875.0,32220.0,301.0,25320.0,3358.0,2146.5037878215458,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150504,23.361643835616437,1971.8023547945206,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,4537.0,435.4070427228002,7261.0,26160.0,874.0,9420.0,8559.0,2407.2093975173207,0.0,0.0,123418.0,1308.0,125100.0,0.0,122299.0,0.0,2.0,1561.0,1622.0,61.0,5.0,0.0,117.0,1119.0,27600.0,0.0,-546.0,0.0,1.0,10681.0,27429.0,16748.0,73.0,0.0,82.0
20150505,23.364383561643837,1971.7838479452057,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,10703.0,938.0771217820491,15619.0,20460.0,3215.0,3840.0,19101.0,2909.860969727255,0.0,0.0,,,,,,,,,,,,,3419.0,2241.0,31200.0,2.0,2371.0,0.0,1.0,9015.0,27079.0,18064.0,67.0,0.0,82.0
20150506,23.367123287671234,1971.7653410958906,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,7751.0,763.180725991085,12471.0,27000.0,1731.0,6540.0,14642.0,2734.9460670869757,0.0,0.0,,,,,,,,,,,,,5280.0,2189.0,33000.0,1.0,4603.0,0.0,1.0,11756.0,27321.0,15565.0,74.0,0.0,82.0
20150507,23.36986301369863,1971.7468342465754,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,2742.0,268.500942581106,4442.0,28500.0,741.0,10200.0,5215.0,2240.2477768276813,0.0,0.0,,,,,,,,,,,,,5280.0,1572.0,33300.0,0.0,4261.0,0.0,1.0,11280.0,28135.0,16855.0,76.0,0.0,82.0
20150508,23.372602739726027,1971.7283273972605,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,9369.0,889.0860472035256,11636.0,21780.0,2086.0,4200.0,13692.0,2860.8143746007863,1.0,3600.0,,,,,,,,,,,,,7079.0,1293.0,29700.0,1.0,6082.0,0.0,1.0,8878.0,22466.0,13588.0,60.0,0.0,82.0
20150509,23.375342465753423,1971.7098205479454,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,5122.0,528.3774514935279,8532.0,25560.0,2063.0,6840.0,9915.0,2500.087272041473,0.0,0.0,118677.0,1139.0,123000.0,1.0,118000.0,0.0,2.0,2165.0,4085.0,1920.0,10.0,0.0,779.0,8296.0,31800.0,4.0,-3563.0,0.0,1.0,12526.0,27127.0,14601.0,78.0,0.0,82.0
20150510,23.378082191780823,1971.6913136986302,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,4168.0,430.32256189085547,6858.0,28920.0,729.0,22080.0,7991.0,2402.013875589486,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,82.0
20150511,23.38082191780822,1971.6728068493153,15.9,0.0,160.0,1827.0,211.98,503.0,3.0,36.55,31.0000001,17.0,5.929,0.0,7.0,0.0,0.0,5.0,0.0,0.0,3.029,583.0,61.230000000000004,18.0,4073.18,58.84,0.0,55.458,0.0,17.0,0,80.0,1,1.87,9128.0,1057.931163964637,10480.0,25980.0,906.0,6660.0,12382.0,3029.6039708139524,1.0,3600.0,,,,,,,,,,,,,118.0,1553.0,25800.0,2.0,-299.0,0.0,1.0,9322.0,24635.0,15313.0,64.0,0.0,82.0
20150512,23.383561643835616,1971.6543000000001,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,5432.0,536.7445171170659,8847.0,27180.0,554.0,7620.0,10358.0,2508.398817117066,0.0,0.0,,,,,,,,,,,,,4319.0,2180.0,34200.0,2.0,3641.0,0.0,1.0,8159.0,28448.0,20289.0,69.0,0.0,82.0
20150513,23.386301369863013,1971.635793150685,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,4083.0,374.32977950653003,6254.0,26700.0,810.0,5340.0,7529.0,2345.965572657215,0.0,0.0,114477.0,1083.0,117900.0,1.0,113690.0,0.0,2.0,2108.0,3560.0,1452.0,9.0,0.0,8040.0,1653.0,25800.0,1.0,7344.0,0.0,1.0,7856.0,17324.0,9468.0,48.0,0.0,82.0
20150514,23.389041095890413,1971.61728630137,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,2929.0,298.7478725023422,4870.0,28920.0,516.0,3300.0,5669.0,2270.3651588037123,0.0,0.0,,,,,,,,,,,,,1080.0,2430.0,28800.0,1.0,641.0,0.0,1.0,10262.0,27349.0,17087.0,71.0,0.0,82.0
20150515,23.39178082191781,1971.598779452055,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,3473.0,300.39933674936714,5278.0,25680.0,791.0,5340.0,6387.0,2271.998116201422,0.0,0.0,,,,,,,,,,,,,2339.0,3152.0,27600.0,3.0,1888.0,0.0,1.0,14290.0,23893.0,9603.0,71.0,0.0,82.0
20150516,23.394520547945206,1971.5802726027398,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,4782.0,467.7431292814084,7829.0,23700.0,1043.0,4380.0,9179.0,2439.323401884148,0.0,0.0,,,,,,,,,,,,,2398.0,1758.0,28500.0,1.0,1403.0,0.0,1.0,12562.0,25541.0,12979.0,73.0,0.0,82.0
20150517,23.397260273972602,1971.5617657534249,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,9597.0,865.4948131592658,14377.0,22200.0,1475.0,3300.0,17366.0,2837.056578912691,0.0,0.0,,,,,,,,,,,,,2219.0,1678.0,19500.0,2.0,1539.0,0.0,1.0,8460.0,16343.0,7883.0,46.0,0.0,82.0
20150518,23.4,1971.5432589041097,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,5635.0,519.8172353494551,8889.0,24660.0,1248.0,5640.0,10603.0,2491.360494253565,0.0,0.0,29819.0,1196.0,30900.0,0.0,28627.0,0.0,1.0,0.0,1329.0,1329.0,1.0,0.0,-2102.0,5506.0,24000.0,1.0,-5105.0,0.0,1.0,9663.0,25390.0,15727.0,68.0,0.0,82.0
20150519,23.4027397260274,1971.5247520547946,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,5271.0,530.076669534265,8619.0,27480.0,628.0,4320.0,10058.0,2501.6014215890596,0.0,0.0,5159.0,3365.0,36720.0,3.0,3748.0,0.0,2.0,14238.0,30677.0,16439.0,86.0,0.0,,,,,,,,,,,,,82.0
20150520,23.405479452054795,1971.5062452054797,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,2570.0,211.75762277794618,3805.0,28260.0,899.0,3960.0,4649.0,2183.263867983426,0.0,0.0,,,,,,,,,,,,,599.0,1023.0,27600.0,0.0,-71.0,0.0,1.0,9788.0,27008.0,17220.0,71.0,0.0,82.0
20150521,23.40821917808219,1971.4877383561645,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,4060.0,395.031903447423,6575.0,28500.0,543.0,6900.0,7727.0,2366.5196418035875,0.0,0.0,,,,,,,,,,,,,-3481.0,1631.0,26700.0,1.0,-4399.0,0.0,1.0,9718.0,29643.0,19925.0,76.0,0.0,82.0
20150522,23.410958904109588,1971.4692315068494,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,5451.0,558.6116873054949,8992.0,26580.0,1333.0,4560.0,10484.0,2530.0809188123444,0.0,0.0,51358.0,243.0,52200.0,0.0,51118.0,0.0,1.0,0.0,946.0,946.0,1.0,0.0,1019.0,7850.0,27600.0,5.0,612.0,0.0,1.0,12000.0,21506.0,9506.0,63.0,0.0,82.0
20150523,23.413698630136988,1971.4507246575345,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,2802.0,255.50823611065604,4331.0,30600.0,941.0,15540.0,5202.0,2226.9589607681905,0.0,0.0,,,,,,,,,,,,,6420.0,1617.0,20400.0,0.0,5223.0,0.0,1.0,6358.0,14399.0,8041.0,38.0,0.0,82.0
20150524,23.416438356164385,1971.4322178082193,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,2311.0,232.12416002020785,3736.0,28980.0,580.0,7260.0,4397.0,2203.5563778284272,0.0,0.0,,,,,,,,,,,,,-6061.0,1072.0,34800.0,0.0,-7131.0,0.0,1.0,17940.0,40973.0,23033.0,100.0,0.0,82.0
20150525,23.41917808219178,1971.4137109589042,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,4386.0,411.2409615013365,6980.0,26580.0,802.0,3420.0,8270.0,2382.654672460241,0.0,0.0,,,,,,,,,,,,,1319.0,2880.0,31200.0,1.0,549.0,0.0,1.0,12849.0,27789.0,14940.0,77.0,0.0,82.0
20150526,23.421917808219177,1971.3952041095893,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,4810.0,451.65859423578695,7634.0,25860.0,846.0,5940.0,9089.0,2423.053798345376,0.0,0.0,,,,,,,,,,,,,-361.0,997.0,28200.0,0.0,-1069.0,0.0,1.0,7871.0,28856.0,20985.0,70.0,0.0,82.0
20150527,23.424657534246574,1971.376697260274,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,2385.0,229.87483859949,3763.0,29520.0,355.0,10680.0,4450.0,2201.2515358597643,0.0,0.0,4920.0,1350.0,30900.0,0.0,3574.0,0.0,2.0,8324.0,26260.0,17936.0,65.0,0.0,,,,,,,,,,,,,82.0
20150528,23.427397260273974,1971.358190410959,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,3097.0,298.738478392152,4902.0,28380.0,748.0,5700.0,5818.0,2270.096668803111,0.0,0.0,,,,,,,,,,,,,1199.0,4110.0,26400.0,2.0,337.0,0.0,1.0,10560.0,24135.0,13575.0,66.0,0.0,82.0
20150529,23.43013698630137,1971.339683561644,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,4222.0,366.595838344225,6486.0,24180.0,737.0,8160.0,7812.0,2337.935521905869,0.0,0.0,,,,,,,,,,,,,5099.0,676.0,30300.0,1.0,4715.0,0.0,1.0,11880.0,25071.0,13191.0,71.0,0.0,82.0
20150530,23.432876712328767,1971.321176712329,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,1825.0,177.3812779476458,2959.0,29280.0,286.0,5820.0,3464.0,2148.7024546599746,0.0,0.0,,,,,,,,,,,,,13139.0,2233.0,34500.0,2.0,12391.0,0.0,1.0,10137.0,20041.0,9904.0,57.0,0.0,82.0
20150531,23.435616438356163,1971.3026698630138,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,5223.0,531.686158698965,8535.0,27300.0,969.0,21840.0,9964.0,2502.9888285619786,0.0,0.0,,,,,,,,,,,,,3418.0,5692.0,28200.0,4.0,2688.0,0.0,1.0,11689.0,20840.0,9151.0,59.0,0.0,82.0
20150601,23.438356164383563,1971.2841630136988,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,8710.0,828.4501811938469,13935.0,25620.0,2176.0,6060.0,16458.0,2799.7343442075457,0.0,0.0,,,,,,,,,,,,,-4380.0,1444.0,28200.0,2.0,-4790.0,0.0,1.0,15525.0,31796.0,16271.0,92.0,0.0,82.0
20150602,23.44109589041096,1971.2656561643837,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,4926.0,453.2052234171564,7702.0,27840.0,1131.0,6540.0,9199.0,2424.47087958154,0.0,0.0,,,,,,,,,,,,,-1381.0,3285.0,26400.0,1.0,-3948.0,0.0,1.0,14286.0,27169.0,12883.0,81.0,0.0,82.0
20150603,23.443835616438356,1971.2471493150688,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,5543.0,505.0118792728819,8489.0,26400.0,1146.0,2940.0,10238.0,2476.2590285879505,0.0,0.0,,,,,,,,,,,,,1498.0,1582.0,26400.0,2.0,771.0,0.0,1.0,7555.0,24057.0,16502.0,61.0,0.0,82.0
20150604,23.446575342465753,1971.2286424657536,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,4450.0,395.50603914236893,6822.0,25860.0,1222.0,6780.0,8253.0,2366.7346816081226,0.0,0.0,,,,,,,,,,,,,2399.0,2777.0,26400.0,1.0,1734.0,0.0,1.0,13010.0,24109.0,11099.0,69.0,0.0,82.0
20150605,23.44931506849315,1971.2101356164385,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,5153.0,447.17158742509497,7816.0,23220.0,629.0,5280.0,9465.0,2418.3817230415334,0.0,0.0,,,,,,,,,,,,,2040.0,1407.0,24300.0,1.0,1352.0,0.0,1.0,12970.0,21669.0,8699.0,64.0,0.0,82.0
20150606,23.45205479452055,1971.1916287671233,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,5273.0,470.31462675548926,8031.0,25560.0,1753.0,5100.0,9698.0,2441.5062555226127,0.0,0.0,122878.0,763.0,123420.0,0.0,122119.0,0.0,2.0,0.0,1317.0,1317.0,1.0,0.0,1740.0,8233.0,31500.0,5.0,715.0,0.0,1.0,13055.0,22761.0,9706.0,65.0,0.0,82.0
20150607,23.454794520547946,1971.1731219178084,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,1396.0,123.11417640737622,2193.0,28800.0,504.0,14580.0,2610.0,2094.2872983251846,0.0,0.0,,,,,,,,,,,,,3900.0,549.0,39600.0,0.0,3353.0,0.0,1.0,20857.0,35917.0,15060.0,100.0,0.0,82.0
20150608,23.457534246575342,1971.1546150684933,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,9957.0,937.84316617245,10822.0,25860.0,975.0,4800.0,12814.0,2908.9977812409434,1.0,3600.0,,,,,,,,,,,,,5639.0,1713.0,21300.0,1.0,5244.0,0.0,1.0,7262.0,14772.0,7510.0,42.0,0.0,82.0
20150609,23.46027397260274,1971.1361082191781,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,6979.0,683.1556292930967,11245.0,27240.0,1508.0,3300.0,13230.0,2654.2917375122747,0.0,0.0,,,,,,,,,,,,,0.0,2643.0,31200.0,3.0,-780.0,0.0,1.0,14956.0,29557.0,14601.0,87.0,0.0,82.0
20150610,23.463013698630135,1971.1176013698632,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,5451.0,488.0637829901888,8438.0,26400.0,903.0,4920.0,10132.0,2459.181384360052,0.0,0.0,,,,,,,,,,,,,2218.0,1937.0,27000.0,0.0,1194.0,0.0,1.0,11640.0,24721.0,13081.0,70.0,0.0,82.0
20150611,23.465753424657535,1971.099094520548,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,4500.0,444.36988481864,7401.0,27060.0,1343.0,6420.0,8625.0,2415.468979339188,0.0,0.0,,,,,,,,,,,,,5219.0,4287.0,26100.0,1.0,4549.0,0.0,1.0,12062.0,20582.0,8520.0,62.0,0.0,82.0
20150612,23.46849315068493,1971.080587671233,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,6275.0,566.8796869171357,9860.0,23520.0,1247.0,4980.0,11778.0,2537.9602745883685,0.0,0.0,,,,,,,,,,,,,-2281.0,2144.0,24600.0,0.0,-3256.0,0.0,1.0,14282.0,26897.0,12615.0,79.0,0.0,82.0
20150613,23.471232876712328,1971.062080821918,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,5714.0,480.6776904186077,8309.0,26760.0,1566.0,4800.0,10236.0,2451.739771240526,0.0,0.0,,,,,,,,,,,,,5519.0,1702.0,30600.0,1.0,4819.0,0.0,1.0,12060.0,24341.0,12281.0,69.0,0.0,82.0
20150614,23.473972602739725,1971.0435739726029,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,5354.0,553.4900147172449,8707.0,29100.0,3532.0,4980.0,10177.0,2524.533588689848,0.0,0.0,,,,,,,,,,,,,3659.0,686.0,32400.0,0.0,2975.0,0.0,1.0,9180.0,28924.0,19744.0,74.0,0.0,82.0
20150615,23.476712328767125,1971.025067123288,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,7258.0,687.5074354543545,11587.0,25620.0,969.0,3660.0,13736.0,2658.5325025776424,0.0,0.0,,,,,,,,,,,,,7379.0,1030.0,25200.0,1.0,6697.0,0.0,1.0,8650.0,17649.0,8999.0,49.0,0.0,82.0
20150616,23.47945205479452,1971.0065602739728,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,4243.0,416.89294268261546,6813.0,27180.0,615.0,5340.0,8036.0,2387.899502956588,0.0,0.0,,,,,,,,,,,,,5157.0,2594.0,29700.0,2.0,4471.0,0.0,1.0,9363.0,23018.0,13655.0,62.0,0.0,82.0
20150617,23.482191780821918,1970.9880534246577,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,4845.0,431.8224842955806,7493.0,26940.0,931.0,6960.0,8993.0,2402.8105377202382,0.0,0.0,,,,,,,,,,,,,1859.0,4197.0,29700.0,2.0,958.0,0.0,1.0,13394.0,24691.0,11297.0,71.0,0.0,82.0
20150618,23.484931506849314,1970.9695465753425,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,5329.0,547.9233926970949,8845.0,26040.0,1240.0,6540.0,10324.0,2518.8929392724376,0.0,0.0,,,,,,,,,,,,,237.0,2203.0,31800.0,2.0,-499.0,0.0,1.0,15847.0,30144.0,14297.0,91.0,0.0,82.0
20150619,23.487671232876714,1970.9510397260276,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,4831.0,456.26560895387604,7668.0,26040.0,760.0,4560.0,9109.0,2427.2166486799038,0.0,0.0,,,,,,,,,,,,,959.0,2946.0,26400.0,1.0,594.0,0.0,1.0,9300.0,24960.0,15660.0,66.0,0.0,82.0
20150620,23.49041095890411,1970.9325328767125,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,18206.0,1531.7120044544006,26585.0,13500.0,2940.0,2160.0,32614.0,3502.644537331113,0.0,0.0,,,,,,,,,,,,,1737.0,2570.0,18900.0,2.0,735.0,0.0,1.0,6913.0,15658.0,8745.0,42.0,0.0,82.0
20150621,23.493150684931507,1970.9140260273975,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,4359.0,421.1090766213186,7030.0,27840.0,1531.0,12060.0,8253.0,2392.0231026487163,0.0,0.0,,,,,,,,,,,,,10677.0,695.0,40500.0,0.0,9985.0,0.0,1.0,12180.0,30089.0,17909.0,82.0,0.0,82.0
20150622,23.495890410958904,1970.8955191780824,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,8550.0,904.3149283279412,8545.0,27840.0,1065.0,6960.0,10108.0,2875.2104475060237,1.0,3600.0,,,,,,,,,,,,,2879.0,1747.0,21300.0,2.0,1878.0,0.0,1.0,6220.0,17927.0,11707.0,44.0,0.0,82.0
20150623,23.4986301369863,1970.8770123287673,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,3707.0,349.5349733653181,5872.0,26580.0,763.0,4200.0,6966.0,2320.411985694085,0.0,0.0,,,,,,,,,,,,,358.0,1410.0,31200.0,1.0,-378.0,0.0,1.0,16859.0,30348.0,13489.0,92.0,0.0,82.0
20150624,23.5013698630137,1970.858505479452,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,80.0,1,1.87,2659.0,275.14508707949835,4399.0,27300.0,556.0,6360.0,5118.0,2246.0035925589505,0.0,0.0,,,,,,,,,,,,,4920.0,1164.0,32100.0,1.0,4209.0,0.0,1.0,16561.0,26821.0,10260.0,82.0,0.0,82.0
